key,id,summary,status,issuetype,creator_name,assignee_name,created,updated,project_name,project_id,priority_name,priority_id,project_due_date,issue_url,today,days_old,year_updated,month_updated,year_created,month_created,last_updated_days,project_due_date_days,velocity,velocity_hours,velocity_days,target_end_date,bussiness_lead,planning_rank,portfolio_rank
DEVOPS-6843,159059,[Prod] Coreservices - Modernize Pipeline,Done,Story,Adam Shero,Adam Shero,2025-01-17 16:29:51.792000-07:00,2025-01-17 16:31:36.387000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-6843,2025-05-23 07:53:05.223008-06:00,125,2025,1,2025,1,125,-9149,0,0.029054166666666666,0,,Unknown,,
DEVOPS-6834,158863,[Nonprod] FileDataGov - Modernize Pipeline,Done,Story,Adam Shero,Adam Shero,2025-01-15 15:35:17.326000-07:00,2025-01-17 16:30:09.102000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-6834,2025-05-23 07:53:05.232231-06:00,127,2025,1,2025,1,125,-9149,2,48.91438222222222,2,,Unknown,,
DEVOPS-6835,158864,[Prod] FileDataGov - Modernize Pipeline,Done,Story,Adam Shero,Adam Shero,2025-01-15 15:35:48.602000-07:00,2025-01-16 13:46:17.339000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-6835,2025-05-23 07:53:05.241121-06:00,127,2025,1,2025,1,126,-9148,0,22.174649166666665,0,,Unknown,,
DEVOPS-6833,158862,[Prod] A2 - Modernize Pipeline,Done,Story,Adam Shero,Adam Shero,2025-01-15 14:21:22.225000-07:00,2025-01-16 08:32:53.143000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-6833,2025-05-23 07:53:05.250287-06:00,127,2025,1,2025,1,126,-9148,0,18.191921666666666,0,,Unknown,,
DEVOPS-6832,158861,[Nonprod] A2 - Modernize Pipeline,Done,Story,Adam Shero,Adam Shero,2025-01-15 14:19:05.732000-07:00,2025-01-16 08:32:52.310000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-6832,2025-05-23 07:53:05.260000-06:00,127,2025,1,2025,1,126,-9148,0,18.229605,0,,Unknown,,
DEVOPS-6803,158411,Update EKS Node Group Instances,Done,Feature,Adam Shero,Adam Shero,2025-01-07 09:14:59.350000-07:00,2025-01-15 21:34:07.420000-07:00,DevOps,13769,Medium,3,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-6803,2025-05-23 07:53:05.269044-06:00,135,2025,1,2025,1,127,-9148,8,204.31890833333333,8,,Unknown,,
DEVOPS-6804,158412,[Prod] A2 - Update EKS Node Group Instances,Done,Story,Adam Shero,Adam Shero,2025-01-07 09:17:36.671000-07:00,2025-01-15 21:33:56.500000-07:00,DevOps,13769,Medium,3,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-6804,2025-05-23 07:53:05.278067-06:00,135,2025,1,2025,1,127,-9148,8,204.27217472222222,8,,Unknown,,
DEVOPS-6802,158410,[Nonprod] A2 - Update EKS Node Group Instances,Done,Story,Adam Shero,Adam Shero,2025-01-07 09:13:51.255000-07:00,2025-01-15 21:33:56.075000-07:00,DevOps,13769,Medium,3,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-6802,2025-05-23 07:53:05.287239-06:00,135,2025,1,2025,1,127,-9148,8,204.3346722222222,8,,Unknown,,
DEVOPS-6671,157413,Configure S3 Intelligent-Tiering,Done,Feature,Adam Shero,Adam Shero,2024-11-26 11:56:24.734000-07:00,2025-01-14 11:41:51.003000-07:00,DevOps,13769,Medium,3,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-6671,2025-05-23 07:53:05.296429-06:00,177,2025,1,2024,11,128,-9146,48,1175.7572969444445,48,,Unknown,,
DEVOPS-6392,155612,Update Memcached Instances,Done,Feature,Adam Shero,Adam Shero,2024-10-03 08:55:22.853000-06:00,2025-01-14 11:41:41.735000-07:00,DevOps,13769,Medium,3,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-6392,2025-05-23 07:53:05.305832-06:00,231,2025,1,2024,10,128,-9146,103,2475.7719116666663,103,,Unknown,,
DEVOPS-6391,155611,Update Update MySQL Instances,Done,Feature,Adam Shero,Adam Shero,2024-10-03 08:54:42.868000-06:00,2025-01-14 11:41:07.489000-07:00,DevOps,13769,Medium,3,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-6391,2025-05-23 07:53:05.314886-06:00,231,2025,1,2024,10,128,-9146,103,2475.7735058333333,103,,Unknown,,
DEVOPS-6571,156914,[Nonprod] WOS - Update MySQL Instances,Done,Story,Adam Shero,Adam Shero,2024-11-07 09:46:25.297000-07:00,2025-01-14 11:40:49.318000-07:00,DevOps,13769,Medium,3,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-6571,2025-05-23 07:53:05.324189-06:00,196,2025,1,2024,11,128,-9146,68,1633.9066725,68,,Unknown,,
DEVOPS-6565,156908,[Nonprod] WO On Demand - Update MySQL Instances,Done,Story,Adam Shero,Adam Shero,2024-11-07 08:59:42.896000-07:00,2025-01-14 11:40:46.845000-07:00,DevOps,13769,Medium,3,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-6565,2025-05-23 07:53:05.333288-06:00,196,2025,1,2024,11,128,-9146,68,1634.684430277778,68,,Unknown,,
DEVOPS-6572,156915,[Prod] WOS - Update MySQL Instances,Will Not Do,Story,Adam Shero,Adam Shero,2024-11-07 09:47:01.081000-07:00,2025-01-14 11:40:46.435000-07:00,DevOps,13769,Medium,3,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-6572,2025-05-23 07:53:05.342530-06:00,196,2025,1,2024,11,128,-9146,68,1633.8959316666667,68,,Unknown,,
DEVOPS-6566,156909,[Prod] WO On Demand - Update MySQL Instances,Will Not Do,Story,Adam Shero,Adam Shero,2024-11-07 09:00:54.936000-07:00,2025-01-14 11:40:44.003000-07:00,DevOps,13769,Medium,3,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-6566,2025-05-23 07:53:05.352117-06:00,196,2025,1,2024,11,128,-9146,68,1634.6636297222221,68,,Unknown,,
DEVOPS-6390,155610,Update Elasticsearch/Opensearch Instances,Done,Feature,Adam Shero,Adam Shero,2024-10-03 08:53:33.537000-06:00,2025-01-14 11:40:37.832000-07:00,DevOps,13769,Medium,3,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-6390,2025-05-23 07:53:05.361392-06:00,231,2025,1,2024,10,128,-9146,103,2475.784526388889,103,,Unknown,,
DEVOPS-6388,155607,Update Redis Clusters/Instances,Done,Feature,Adam Shero,Adam Shero,2024-10-03 08:44:10.624000-06:00,2025-01-14 11:40:27.160000-07:00,DevOps,13769,Medium,3,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-6388,2025-05-23 07:53:05.370501-06:00,231,2025,1,2024,10,128,-9146,103,2475.937926666667,103,,Unknown,,
DEVOPS-6563,156906,[Nonprod] WO On Demand - Update Redis Instances,Done,Story,Adam Shero,Adam Shero,2024-11-07 08:54:38.150000-07:00,2025-01-14 11:40:19.127000-07:00,DevOps,13769,Medium,3,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-6563,2025-05-23 07:53:05.379938-06:00,196,2025,1,2024,11,128,-9146,68,1634.7613825,68,,Unknown,,
DEVOPS-6813,158476,Ability for a sandbox EC2 to access sandbox s3 bucket without credentials.,Done,Task,Roger Williams,Adam Shero,2025-01-08 13:28:07.223000-07:00,2025-01-13 10:10:03.726000-07:00,DevOps,13769,High,2,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-6813,2025-05-23 07:53:05.389020-06:00,134,2025,1,2025,1,129,-9145,4,116.69902861111112,4,,Unknown,,
DEVOPS-6645,157305,[Prod] A2 - Update Elasticsearch Instances,Done,Story,Adam Shero,Adam Shero,2024-11-21 10:35:51.940000-07:00,2025-01-07 09:18:34.488000-07:00,DevOps,13769,Medium,3,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-6645,2025-05-23 07:53:05.398240-06:00,182,2025,1,2024,11,135,-9139,46,1126.711818888889,46,,Unknown,,
DEVOPS-6643,157303,[Nonprod] A2 - Update Elasticsearch Instances,Done,Story,Adam Shero,Adam Shero,2024-11-21 10:28:49.860000-07:00,2025-01-07 09:18:34.385000-07:00,DevOps,13769,Medium,3,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-6643,2025-05-23 07:53:05.407653-06:00,182,2025,1,2024,11,135,-9139,46,1126.829034722222,46,,Unknown,,
DEVOPS-5483,148609,[Nonprod] Podcast ETL Redis,Done,Task,Daniel.Newell,Adam Shero,2024-03-25 12:19:02.070000-06:00,2024-12-20 11:52:45.617000-07:00,DevOps,13769,High,2,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-5483,2025-05-23 07:53:05.416721-06:00,423,2024,12,2024,3,153,-9121,270,6480.562096388889,270,,Unknown,,
DEVOPS-5511,148860,[Nonprod] Whitelist Amperwave Podcasting IP's - Pittsburgh Beta market,Done,Story,Zach Hahn,Adam Shero,2024-04-01 14:02:05.151000-06:00,2024-12-05 09:56:16.668000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-5511,2025-05-23 07:53:05.425980-06:00,416,2024,12,2024,4,168,-9106,247,5948.903199166667,247,,Unknown,,
DEVOPS-6652,157338,[Prod] CBS Legacy - Enable S3 Intelligent-Tiering,Done,Story,Adam Shero,Adam Shero,2024-11-21 17:13:23.226000-07:00,2024-12-03 15:20:09.485000-07:00,DevOps,13769,Medium,3,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-6652,2025-05-23 07:53:05.435101-06:00,182,2024,12,2024,11,170,-9104,11,286.1128497222222,11,,Unknown,,
DEVOPS-6672,157423,[Prod] CBS Legacy - Update Elasticsearch Instances,Done,Story,Adam Shero,Adam Shero,2024-11-26 14:29:37.278000-07:00,2024-12-03 11:07:31.588000-07:00,DevOps,13769,Medium,3,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-6672,2025-05-23 07:53:05.444615-06:00,177,2024,12,2024,11,170,-9104,6,164.6317527777778,6,,Unknown,,
DEVOPS-6650,157336,[Nonprod] CBS Legacy - Update Elasticsearch Instances,Done,Story,Adam Shero,Adam Shero,2024-11-21 17:00:58.713000-07:00,2024-12-03 11:07:30.872000-07:00,DevOps,13769,Medium,3,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-6650,2025-05-23 07:53:05.453666-06:00,182,2024,12,2024,11,170,-9104,11,282.10893305555555,11,,Unknown,,
DEVOPS-6651,157337,[Nonprod] CBS Legacy - Enable S3 Intelligent-Tiering,Done,Story,Adam Shero,Adam Shero,2024-11-21 17:10:05.200000-07:00,2024-12-03 11:07:26.969000-07:00,DevOps,13769,Medium,3,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-6651,2025-05-23 07:53:05.463039-06:00,182,2024,12,2024,11,170,-9104,11,281.95604694444444,11,,Unknown,,
DEVOPS-4388,138883,[Prod] - Amperwave Cognito Auth,Done,Task,Adam Shero,Adam Shero,2023-07-18 09:13:18.686000-06:00,2024-12-02 11:15:52.257000-07:00,DevOps,13769,Medium,3,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-4388,2025-05-23 07:53:05.472661-06:00,674,2024,12,2023,7,171,-9103,503,12075.042658611112,503,,Unknown,,
DEVOPS-4403,139010,[PROD] Amperwave Unified Console,Done,Story,Adam Shero,Adam Shero,2023-07-20 10:57:30.041000-06:00,2024-12-02 11:15:51.785000-07:00,DevOps,13769,Medium,3,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-4403,2025-05-23 07:53:05.481582-06:00,672,2024,12,2023,7,171,-9103,501,12025.306040000001,501,,Unknown,,
DEVOPS-6634,157258,[Nonprod] CBS Legacy - Update Redis Instances,Done,Story,Adam Shero,Adam Shero,2024-11-20 09:05:10.919000-07:00,2024-12-02 11:15:34.932000-07:00,DevOps,13769,Medium,3,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-6634,2025-05-23 07:53:05.491020-06:00,183,2024,12,2024,11,171,-9103,12,290.17333694444443,12,,Unknown,,
DEVOPS-6383,155546,[Prod] Update Unity Redis Instances,Done,Story,Adam Shero,Adam Shero,2024-10-01 11:05:36.583000-06:00,2024-12-02 11:15:29.435000-07:00,DevOps,13769,High,2,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-6383,2025-05-23 07:53:05.500831-06:00,233,2024,12,2024,10,171,-9103,62,1489.1646811111111,62,,Unknown,,
DEVOPS-6530,156573,[STG] Update Unity Redis Instance,Done,Story,Adam Shero,Adam Shero,2024-10-30 13:00:07.172000-06:00,2024-12-02 11:15:28.491000-07:00,DevOps,13769,High,2,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-6530,2025-05-23 07:53:05.510100-06:00,204,2024,12,2024,10,171,-9103,32,791.2559219444445,32,,Unknown,,
DEVOPS-6581,156986,Have ats-ingress to point back to original bq datasets in nonprod for truoptik,Done,Feature,Daniel.Newell,Adam Shero,2024-11-12 07:46:45.021000-07:00,2024-11-21 17:31:40.385000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-6581,2025-05-23 07:53:05.519644-06:00,191,2024,11,2024,11,182,-9093,9,225.7487122222222,9,,Unknown,,
DEVOPS-4232,118619,[POC] - Icecast Streaming Infrastructure (Audacy),Will Not Do,Story,Adam Shero,Adam Shero,2023-06-01 13:48:21.168000-06:00,2024-11-19 14:28:08.151000-07:00,DevOps,13769,Medium,3,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-4232,2025-05-23 07:53:05.528886-06:00,721,2024,11,2023,6,184,-9090,537,12889.663050833335,537,2023-06-09 00:00:00+00:00,Unknown,,
DEVOPS-5294,147057,Need method to launch pod upon s3 object creation,Will Not Do,Story,Jere Jones,Adam Shero,2024-02-13 14:48:40.333000-07:00,2024-11-19 11:43:17.204000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-5294,2025-05-23 07:53:05.538766-06:00,464,2024,11,2024,2,184,-9090,279,6716.910241944444,279,,Unknown,,
DEVOPS-6340,155221,[Prod] Amperwave Portal Lambda Pipeline,Done,Story,Adam Shero,Adam Shero,2024-09-23 08:38:21.411000-06:00,2024-11-18 09:13:15.117000-07:00,DevOps,13769,High,2,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-6340,2025-05-23 07:53:05.547678-06:00,241,2024,11,2024,9,185,-9089,56,1345.5815850000001,56,,Unknown,,
DEVOPS-5824,150935,[Nonprod] Amperwave Portal Lambda Pipeline,Done,Story,Adam Shero,Adam Shero,2024-05-28 11:06:34.606000-06:00,2024-11-18 09:13:14.498000-07:00,DevOps,13769,High,2,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-5824,2025-05-23 07:53:05.556773-06:00,359,2024,11,2024,5,185,-9089,173,4175.111081111111,173,,Unknown,,
DEVOPS-4401,139008,[PROD] - Amperwave Component Library,Done,Task,Adam Shero,Adam Shero,2023-07-20 10:55:01.575000-06:00,2024-11-18 09:13:10.896000-07:00,DevOps,13769,Medium,3,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-4401,2025-05-23 07:53:05.566311-06:00,672,2024,11,2023,7,185,-9089,486,11687.302589166668,486,,Unknown,,
DEVOPS-4378,138777,[Prod] - Amperwave GitLab Runner,Done,Task,Adam Shero,Adam Shero,2023-07-14 11:08:41.960000-06:00,2024-11-18 09:13:10.812000-07:00,DevOps,13769,Medium,3,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-4378,2025-05-23 07:53:05.575612-06:00,678,2024,11,2023,7,185,-9089,492,11831.074681111111,492,,Unknown,,
DEVOPS-6078,153150,[Prod] Amperwave Unifed Console,Will Not Do,Story,Jeff Slutz,Adam Shero,2024-08-01 16:08:24.534000-06:00,2024-11-18 09:13:10.693000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-6078,2025-05-23 07:53:05.584844-06:00,294,2024,11,2024,8,185,-9089,108,2610.079488611111,108,,Unknown,,
DEVOPS-4396,139002,[NONPROD] Amperwave Unified Console Federation,Done,Story,Adam Shero,Adam Shero,2023-07-20 10:27:01.464000-06:00,2024-11-18 09:13:10.693000-07:00,DevOps,13769,Medium,3,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-4396,2025-05-23 07:53:05.594238-06:00,672,2024,11,2023,7,185,-9089,486,11687.769230277778,486,,Unknown,,
DEVOPS-4377,138775,[PROD] - Amperwave Terraform Repo,Done,Task,Adam Shero,Adam Shero,2023-07-14 10:52:57.786000-06:00,2024-11-18 09:13:10.689000-07:00,DevOps,13769,Medium,3,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-4377,2025-05-23 07:53:05.603283-06:00,678,2024,11,2023,7,185,-9089,492,11831.336917499999,492,,Unknown,,
DEVOPS-6529,156572,[Dev] Update Unity Redis Instance,Done,Story,Adam Shero,Adam Shero,2024-10-30 12:59:08.020000-06:00,2024-11-07 08:48:51.740000-07:00,DevOps,13769,High,2,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-6529,2025-05-23 07:53:05.612654-06:00,204,2024,11,2024,10,196,-9078,7,188.8288111111111,7,,Unknown,,
DEVOPS-6386,155583,Update TF/TG versions in TF A2 Prod,Done,Story,mark white,Adam Shero,2024-10-02 12:06:02.181000-06:00,2024-11-07 08:48:39.567000-07:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-6386,2025-05-23 07:53:05.621798-06:00,232,2024,11,2024,10,196,-9078,35,861.710385,35,,Unknown,,
DEVOPS-4881,143810,[PROD] Deploy Bifrost Service To EKS,Done,Story,Adam Shero,Adam Shero,2023-11-13 15:49:00.800000-07:00,2024-10-30 13:02:15.766000-06:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-4881,2025-05-23 07:53:05.631018-06:00,556,2024,10,2023,11,204,-9070,351,8444.220823888889,351,,Unknown,,
DEVOPS-4880,143809,[STG] Deploy Bifrost Service To EKS,Done,Story,Adam Shero,Adam Shero,2023-11-13 15:48:32.968000-07:00,2024-10-30 13:02:15.250000-06:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-4880,2025-05-23 07:53:05.640043-06:00,556,2024,10,2023,11,204,-9070,351,8444.228411666667,351,,Unknown,,
DEVOPS-6489,156309,Create Remote Work Account & Repo,Done,Story,Adam Shero,Adam Shero,2024-10-21 16:46:10.609000-06:00,2024-10-30 13:02:11.395000-06:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-6489,2025-05-23 07:53:05.649360-06:00,213,2024,10,2024,10,204,-9070,8,212.266885,8,,Unknown,,
DEVOPS-6342,155224,[Prod] Create Dedicated Public Ingress,Done,Story,Adam Shero,Adam Shero,2024-09-23 08:50:59.734000-06:00,2024-10-21 16:54:21.323000-06:00,DevOps,13769,Medium,3,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-6342,2025-05-23 07:53:05.659013-06:00,241,2024,10,2024,9,213,-9061,28,680.0559969444445,28,,Unknown,,
DEVOPS-6341,155222,[Nonprod] Create Dedicated Public Ingress,Done,Story,Adam Shero,Adam Shero,2024-09-23 08:45:49.346000-06:00,2024-10-21 16:54:20.685000-06:00,DevOps,13769,Medium,3,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-6341,2025-05-23 07:53:05.668192-06:00,241,2024,10,2024,9,213,-9061,28,680.1420386111112,28,,Unknown,,
DEVOPS-6349,155278,[Prod] Update A2 Elasticache Instances,Done,Story,Adam Shero,Adam Shero,2024-09-23 15:17:20.654000-06:00,2024-10-21 16:54:02.168000-06:00,DevOps,13769,High,2,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-6349,2025-05-23 07:53:05.677298-06:00,241,2024,10,2024,9,213,-9061,28,673.6115316666667,28,,Unknown,,
DEVOPS-6348,155277,[Nonprod] Update A2 Elasticache Instances,Done,Story,Adam Shero,Adam Shero,2024-09-23 15:15:23.720000-06:00,2024-10-21 16:54:01.447000-06:00,DevOps,13769,High,2,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-6348,2025-05-23 07:53:05.686996-06:00,241,2024,10,2024,9,213,-9061,28,673.6438130555556,28,,Unknown,,
DEVOPS-4230,118616,"Modernize, Simplify, & Standardize Amperwave Streaming Infrastructure",Will Not Do,Feature,Adam Shero,Adam Shero,2023-06-01 13:33:19.247000-06:00,2024-10-21 16:53:41.141000-06:00,DevOps,13769,Medium,3,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-4230,2025-05-23 07:53:05.696073-06:00,721,2024,10,2023,6,213,-9061,508,12195.339415,508,2023-09-01 00:00:00+00:00,Unknown,,
DEVOPS-4467,139797,[Nonprod] Migrate Amperwave Services To GitLab + Kubernetes,Will Not Do,Feature,Adam Shero,Adam Shero,2023-08-09 14:34:05.945000-06:00,2024-10-21 16:53:19.248000-06:00,DevOps,13769,High,2,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-4467,2025-05-23 07:53:05.705738-06:00,652,2024,10,2023,8,213,-9061,439,10538.320361944445,439,,Unknown,,
DEVOPS-5905,151510,[Prod] Cleanup Excess Ingress,Done,Story,Adam Shero,Adam Shero,2024-06-14 09:21:09.662000-06:00,2024-10-21 16:53:06.203000-06:00,DevOps,13769,Medium,3,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-5905,2025-05-23 07:53:05.715307-06:00,342,2024,10,2024,6,213,-9061,129,3103.5323725,129,,Unknown,,
DEVOPS-6322,154982,[Nonprod] Amperwave Gitops: Create New Public ALB's,Will Not Do,Story,Adam Shero,Adam Shero,2024-09-17 11:20:47.586000-06:00,2024-10-21 16:53:02.921000-06:00,DevOps,13769,Medium,3,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-6322,2025-05-23 07:53:05.724627-06:00,247,2024,10,2024,9,213,-9061,34,821.5375930555556,34,,Unknown,,
DEVOPS-4879,143808,[QA] Deploy Bifrost Service To EKS,Done,Story,Adam Shero,Adam Shero,2023-11-13 15:46:54.109000-07:00,2024-10-03 10:39:45.111000-06:00,DevOps,13769,None,10004,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-4879,2025-05-23 07:53:05.733544-06:00,556,2024,10,2023,11,231,-9043,324,7793.880833888889,324,,Unknown,,
DEVOPS-6393,155615,[Nonprod] Update Amperwave Memcached Instances,Done,Story,Adam Shero,Adam Shero,2024-10-03 09:05:55.738000-06:00,2024-10-03 09:08:55.566000-06:00,DevOps,13769,High,2,1999-12-31 18:00:00-06:00,https://entercomdigitalservices.atlassian.net/browse/DEVOPS-6393,2025-05-23 07:53:05.742893-06:00,231,2024,10,2024,10,231,-9043,0,0.049952222222222224,0,,Unknown,,
